place_id,place_name,url,postal_code,address,lat,lon,place_category,last_update_dt
pid_17,Newton Food Centre,,229495,"500, Clemenceau Ave North, S(229495)",1.312185867,103.8394125,,2021-04-14 00:39:00.315065
pid_18,North Bridge Road Market & Food Centre,,198783,"861, North Bridge Road, S(198783)",1.306140807,103.8640993,,2021-04-14 00:39:00.340469
pid_19,Pasir Panjang Food Centre,,118543,"121, Pasir Panjang Road, S(118543)",1.2756987929999999,103.79162,,2021-04-14 00:39:00.366050
pid_20,Serangoon Garden Market,,555945,"49A, Serangoon Garden Way, S(555945)",1.3627368080000002,103.86616219999999,,2021-04-14 00:39:00.392343
pid_21,Sembawang Hill Food Centre,,574419,"590, Upper Thomson Road, S(574419)",1.372384979,103.82899420000001,,2021-04-14 00:39:00.418601
pid_22,Taman Jurong Market & Food Centre,,618499,"3, Yung Sheng Road, S(618499)",1.334682665,103.7216193,,2021-04-14 00:39:00.444045
pid_23,Tanglin Halt Market,,148813,"48A, Tanglin Halt Road, S(148813)",1.300558071,103.7977194,,2021-04-14 00:39:00.469398
pid_24,Tiong Bahru Market,,168898,"30, Seng Poh Road, S(168898)",1.284685992,103.83242159999999,,2021-04-14 00:39:00.494599
pid_25,Zion Riverside Food Centre,,247792,"70, Zion Road, S(247792)",1.292311133,103.8309733,,2021-04-14 00:39:00.520338
pid_26,ABC Brickworks Market & Food Centre,,150006,"Blk 6, Jalan Bukit Merah, S(150006)",1.2869527490000001,103.808128,,2021-04-14 00:39:00.545963
pid_27,Albert Centre Market & Food Centre,,180270,"Blk 270, Queen Street, S(180270)",1.301091805,103.85412190000001,,2021-04-14 00:39:00.574725
pid_28,Alexandra Village Food Centre,,150120,"Blk 120, Bukit Merah Lane, S(150120)",1.286297808,103.80448929999999,,2021-04-14 00:39:00.602087
pid_29,Blk 1 Jalan Kukoh,,161001,"Blk 1, Jalan Kukoh, S(161001)",1.288231015,103.8399342,,2021-04-14 00:39:00.628727
pid_30,Blk 105 Hougang Ave 1,,530105,"Blk 105, Hougang Ave 1, S(530105)",1.353847285,103.89009420000001,,2021-04-14 00:39:00.655119
pid_31,Blk 11 Telok Blangah Crescent,,090011,"Blk 11, Telok Blangah Crescent, S(090011)",1.277366898,103.8186417,,2021-04-14 00:39:00.681141
pid_32,Blk 112 Jalan Bukit Merah,,160112,"Blk 112, Jalan Bukit Merah, S(160112)",1.28000483,103.82601329999999,,2021-04-14 00:39:00.707399
pid_33,Blk 115 Bukit Merah View,,151115,"Blk 115, Bukit Merah View, S(151115)",1.285504832,103.82204940000001,,2021-04-14 00:39:00.732394
pid_34,Blk 117 Aljunied Ave 2,,380117,"Blk 117, Aljunied Ave 2, S(380117)",1.3207810770000001,103.8867735,,2021-04-14 00:39:00.760476
pid_35,Blk 127 Toa Payoh Lorong 1,,310127,"Blk 127, Lorong 1 Toa Payoh, S(310127)",1.3380927679999999,103.8447317,,2021-04-14 00:39:00.787710
pid_36,Blk 137 Tampines Street 11,,521137,"Blk 137, Tampines Street 11, S(521137)",1.3457861119999999,103.94458890000001,,2021-04-14 00:39:00.813519
pid_37,Blk 159 Mei Chin Road,,140159,"Blk 159, Mei Chin Road, S(140159)",1.293236243,103.8029039,,2021-04-14 00:39:00.838790
pid_38,Blk 16 Bedok South Road,,460016,"Blk 16, Bedok South Road, S(460016)",1.320500838,103.9354736,,2021-04-14 00:39:00.864603
pid_39,Blk 163 Bukit Merah Central,,150163,"Blk 163, Bukit Merah Central, S(150163)",1.283881208,103.8169395,,2021-04-14 00:39:00.892372
pid_40,Blk 17 Upper Boon Keng Road,,380017,"Blk 17, Upper Boon Keng Road, S(380017)",1.3150280570000001,103.8716203,,2021-04-14 00:39:00.919114
pid_41,Blk 20 Ghim Moh Road,,270020,"Blk 20, Ghim Moh Road, S(270020)",1.3109101840000001,103.7882414,,2021-04-14 00:39:00.945865
pid_42,Blk 208B New Upper Changi Road,,462208,"Blk 208B, New Upper Changi Road, S(462208)",1.32478237,103.9305703,,2021-04-14 00:39:00.972386
pid_43,Blk 210 Toa Payoh Lorong 8,,310210,"Blk 210, Lorong 8 Toa Payoh, S(310210)",1.3402160090000002,103.8548726,,2021-04-14 00:39:00.998144
pid_44,Blk 216 Bedok North Street 1,,460216,"Blk 216, Bedok North Street 1, S(460216)",1.327044507,103.93328699999999,,2021-04-14 00:39:01.023500
pid_45,Blk 22 Toa Payoh Lorong 7,,310022,"Blk 22, Lorong 7 Toa Payoh, S(310022)",1.335231501,103.85703609999999,,2021-04-14 00:39:01.048720
pid_46,Blk 226D Ang Mo Kio Ave 1,,564226,"Blk 226D, Ang Mo Kio Ave 1, S(564226)",1.3667877,103.8392314,,2021-04-14 00:39:01.073603
pid_47,Blk 226H Ang Mo Kio Street 22,,568226,"Blk 226H, Ang Mo Kio Street 22, S(568226)",1.367144066,103.84014930000001,,2021-04-14 00:39:01.097945
pid_48,Blk 254 Jurong East Street 24,,600254,"Blk 254, Jurong East Street 24, S(600254)",1.3435162569999999,103.737851,,2021-04-14 00:39:01.122487
pid_49,Blk 29 Bendemeer Road,,330029,"Blk 29, Bendemeer Road, S(330029)",1.3192170890000001,103.8630215,,2021-04-14 00:39:01.146732
pid_50,Blk 320 Shunfu Road,,570320,"Blk 320, Shunfu Road, S(570320)",1.351909349,103.83696529999999,,2021-04-14 00:39:01.171145
pid_51,Blk 341 Ang Mo Kio Ave 1,,560341,"Blk 341, Ang Mo Kio Ave 1, S(560341)",1.364119953,103.8482207,,2021-04-14 00:39:01.195495
pid_52,Blk 347 Jurong East Ave 1,,600347,"Blk 347, Jurong East Ave 1, S(600347)",1.345416481,103.73170390000001,,2021-04-14 00:39:01.219707
pid_53,Blk 353 Clementi Ave 2,,120353,"Blk 353, Clementi Ave 2, S(120353)",1.31437918,103.7709196,,2021-04-14 00:39:01.243868
pid_54,Blk 36 Telok Blangah Rise,,090036,"Blk 36, Telok Blangah Rise, S(090036)",1.2726070329999999,103.82202840000001,,2021-04-14 00:39:01.268488
pid_55,Blk 37A Teban Gardens Road,,601037,"Blk 37A, Teban Garden Road, S(601037)",1.320848359,103.7428917,,2021-04-14 00:39:01.293824
pid_56,Blk 409 Ang Mo Kio Ave 10,,560409,"Blk 409, Ang Mo Kio Ave 10, S(560409)",1.362721747,103.8553507,,2021-04-14 00:39:01.318884
pid_57,Blk 44 Holland Drive,,270044,"Blk 44, Holland Drive, S(270044)",1.3081178,103.7927738,,2021-04-14 00:39:01.343494
pid_58,Blk 448 Clementi Ave 3,,120448,"Blk 448, Clementi Ave 3, S(120448)",1.313060361,103.7645213,,2021-04-14 00:39:01.367556
pid_59,Blk 453A Ang Mo Kio Ave 10,,561453,"Blk 453A, Ang Mo Kio Ave 10, S(561453)",1.368240537,103.8563515,,2021-04-14 00:39:01.393273
pid_60,Blk 49 Sims Place,,380049,"Blk 49, Sims Place, S(380049)",1.317083391,103.879417,,2021-04-14 00:39:01.419545
pid_61,Blk 4A Eunos Crescent,,402004,"Blk 4A, Eunos Crescent, S(402004)",1.320340624,103.9043312,,2021-04-14 00:39:01.444974
pid_62,Blk 4A Jalan Batu,,432004,"Blk 4A, Jalan Batu, S(432004)",1.302354225,103.88397990000001,,2021-04-14 00:39:01.471149
pid_63,Blk 4A Woodlands Centre Road,,731004,"Blk 4A, Woodlands Centre Road, S(731004)",0,0,,2021-04-14 00:39:01.611167
pid_64,Blk 502 West  Coast Drive,,120502,"Blk 502, West Coast Drive, S(120502)",1.311885959,103.7590809,,2021-04-14 00:39:01.638034
pid_65,Blk 503 West Coast Drive,,120503,"Blk 503, West Coast Drive, S(120503)",1.311742075,103.759812,,2021-04-14 00:39:01.662735
pid_66,Blk 505 Jurong West Street 52,,640505,"Blk 505, Jurong West Street 52, S(640505)",1.349642302,103.7184475,,2021-04-14 00:39:01.687107
pid_67,Blk 50A Marine Terrace,,441050,"Blk 50A, Marine Terrace, S(441050)",1.3057752040000001,103.915762,,2021-04-14 00:39:01.711912
pid_68,Blk 51 Old Airport Road,,390051,"Blk 51, Old Airport Road, S(390051)",1.308251578,103.8858333,,2021-04-14 00:39:01.736697
pid_69,Blk 511 Bedok North Street 3,,460511,"Blk 511, Bedok North Street 3, S(460511)",1.333307375,103.9306985,,2021-04-14 00:39:01.761294
pid_70,Blk 527 Ang Mo Kio Ave 10,,560527,"Blk 527, Ang Mo Kio Ave 10, S(560527)",1.3729619219999998,103.85445959999998,,2021-04-14 00:39:01.786096
pid_71,Blk 538 Bedok North Street 3,,460538,"Blk 538, Bedok North Street 3, S(460538)",1.331796755,103.9250822,,2021-04-14 00:39:01.810973
pid_72,Blk 58 New Upper Changi Road,,461058,"Blk 58, New Upper Changi Road, S(461058)",1.324116104,103.9411538,,2021-04-14 00:39:01.835345
pid_73,Blk 6 Tanjong Pagar Plaza,,081006,"Blk 6, Tanjong Pagar Plaza, S(081006)",1.27655722,103.84321340000001,,2021-04-14 00:39:01.859570
pid_74,Blk 628 Ang Mo Kio Ave 4,,560628,"Blk 628, Ang Mo Kio Ave 4, S(560628)",1.381024948,103.8406824,,2021-04-14 00:39:01.884814
pid_75,Blk 630 Bedok Reservoir Road,,470630,"Blk 630, Bedok Reservoir Road, S(470630)",1.333159299,103.91405400000001,,2021-04-14 00:39:01.911137
pid_76,Blk 69 Geylang Bahru,,330069,"Blk 69, Geylang Bahru, S(330069)",1.32139947,103.8700461,,2021-04-14 00:39:01.936229
pid_77,Blk 7 Empress Road,,260007,"Blk 7, Empress Road, S(260007)",1.3162457440000002,103.80563640000001,,2021-04-14 00:39:01.960677
pid_78,Blk 724 Ang Mo Kio Ave 6,,560724,"Blk 724, Ang Mo Kio Ave 6, S(560724)",1.37219743,103.8465193,,2021-04-14 00:39:01.984947
pid_79,Blk 726 Clementi West Street 2,,120726,"Blk 726, Clementi West Street 2, S(120726)",1.303782033,103.7642645,,2021-04-14 00:39:02.009478
pid_80,Blk 74 Toa Payoh Lorong 4,,310074,"Blk 74, Lorong 4 Toa Payoh, S(310074)",1.3344802470000001,103.8520087,,2021-04-14 00:39:02.034467
pid_81,Blk 75 Toa Payoh Lorong 5,,310075,"Blk 75, Lorong 5 Toa Payoh, S(310075)",1.33598913,103.8529929,,2021-04-14 00:39:02.059663
pid_82,Blk 79 Redhill Lane,,150079,"Blk 79, Redhill Lane, S(150079)",1.287783453,103.81833420000001,,2021-04-14 00:39:02.084641
pid_83,Blk 79 Telok Blangah Drive,,100079,"Blk 79, Telok Blangah Drive, S(100079)",1.273264737,103.8076282,,2021-04-14 00:39:02.109600
pid_84,Blk 80 Circuit Road,,370080,"Blk 80, Circuit Road, S(370080)",1.3278493059999998,103.88712159999999,,2021-04-14 00:39:02.135041
pid_85,Blk 82 Telok Blangah Drive,,100082,"Blk 82, Telok Blangah Drive, S(100082)",1.273849706,103.8079474,,2021-04-14 00:39:02.160100
pid_86,Blk 84 Marine Parade Central,,440084,"Blk 84, Marine Parade Central, S(440084)",1.302296556,103.9063438,,2021-04-14 00:39:02.184444
pid_87,Blk 85 Bedok North Street 4,,460085,"Blk 85, Bedok North Street 4, S(460085)",1.3320577759999999,103.938715,,2021-04-14 00:39:02.208599
pid_88,Blk 85 Redhill Lane,,150085,"Blk 85, Redhill Lane, S(150085)",1.287330837,103.818339,,2021-04-14 00:39:02.232726
pid_89,Blk 89 Circuit Road,,370089,"Blk 89, Circuit Road, S(370089)",1.323445344,103.8854493,,2021-04-14 00:39:02.257614
pid_90,Blk 90 Whampoa Drive,,320090,"Blk 90, Whampoa Drive, S(320090)",1.322943132,103.85513780000001,,2021-04-14 00:39:02.281966
pid_91,Blk 93 Toa Payoh Lorong 4,,310093,"Blk 93, Lorong 4 Toa Payoh, S(310093)",1.338417345,103.849485,,2021-04-14 00:39:02.306275
pid_92,Blks 13/14 Haig Road,,430013/430014,"Blk 13/14, Haig Road, S(430013/430014)",1.3151075209999998,103.89558790000001,,2021-04-14 00:39:02.331027
pid_93,Blks 160/162 Ang Mo Kio Ave 4,,560160/560162,"Blk 160/162, Ang Mo Kio Ave 4, S(560160/560162)",1.374282625,103.8389772,,2021-04-14 00:39:02.355210
pid_94,Blks 1A/ 2A/ 3A Commonwealth Drive,,141001/141002/141003,"Blk 1A/ 2A/ 3A, Commonwealth Drive, S(141001/141002/141003)",1.299713301,103.7978755,,2021-04-14 00:39:02.379761
pid_95,Blks 2 & 3 Changi Village Road,,500002/500003,"Blk 2/3, Changi Village Road, S(500002/500003)",1.389176868,103.9883278,,2021-04-14 00:39:02.406016
pid_96,Blks 20/21 Marsiling Lane,,730020/730021,"Blk 20/21, Marsiling Lane, S(730020/730021)",1.4434162430000002,103.7770061,,2021-04-14 00:39:02.431447
pid_97,Blks 221 A/B Boon Lay Place,,641221/642221,"Blk 221A/B, Boon Lay Place, S(641221/642221)",1.345169048,103.7128275,,2021-04-14 00:39:02.456349
pid_98,Blks 22A/B Havelock Road,,161022/162022,"Blk 22A/B, Havelock Road, S(161022/162022)",1.287931452,103.8296348,,2021-04-14 00:39:02.480929
pid_99,Blks 79/79A Circuit Road,,370079/371079,"Blk 79/79A, Circuit Road, S(370079/371079)",1.326449969,103.8850436,,2021-04-14 00:39:02.505253
pid_100,Blks 91/92 Whampoa Drive,,320091/320092,"Blk 91/92, Whampoa Drive, S(320091/320092)",1.3232996479999999,103.85420129999999,,2021-04-14 00:39:02.530498
pid_101,Chinatown Market,,050335,"Blk 335, Smith Street, S(050335)",1.282235211,103.84317759999999,,2021-04-14 00:39:02.555076
pid_102,Chong Pang Market & Food Centre,,760104/760105,"Blk 104/105, Yishun Ring Road, S(760104/760105)",1.4315267319999998,103.8284199,,2021-04-14 00:39:02.579469
pid_103,Hong Lim Market & Food Centre,,051531,"Blk 531A, Upper Cross Street, S(051531)",1.285295079,103.8458243,,2021-04-14 00:39:02.603620
pid_104,Kovan Market & Food Centre,,530209,"Blk 209, Hougang Street 21, S(530209)",1.3590972669999999,103.8860623,,2021-04-14 00:39:02.627953
pid_105,Pek Kio Market & Food Centre,,211041,"Blk 41A, Cambridge Road, S(211041)",1.316159985,103.85022509999999,,2021-04-14 00:39:02.652135
pid_106,People's Park Food Centre,,050032,"Blk 32, New Market Road, S(050032)",1.284858608,103.8425788,,2021-04-14 00:39:02.676284
pid_107,Tekka Market,,210665,"Blk 665, Buffalo Road, S(210665)",1.30617773,103.85061,,2021-04-14 00:39:02.700324
pid_1810,CITIBANK MARINA BAY LINK MALL,,018981,8 MARINA BOULEVARD CITIBANK MARINA BAY LINK MALL SINGAPORE 018981,1.279794244,103.8545488,,2021-04-14 00:39:04.493649
pid_108,DBS MARINA BAY LINK MALL,,018981,8 MARINA BOULEVARD DBS MARINA BAY LINK MALL SINGAPORE 018981,1.280195333,103.8542077,,2021-04-14 00:39:04.498673
pid_109,GROUND PLAZA (MARINA BAY LINK MALL),,018984,8A MARINA BOULEVARD GROUND PLAZA (MARINA BAY LINK MALL) SINGAPORE 018984,1.279724915,103.8545488,,2021-04-14 00:39:04.502962
pid_110,MARINA BAY LINK MALL,,018984,8A MARINA BOULEVARD MARINA BAY LINK MALL SINGAPORE 018984,1.2804679429999999,103.85347009999998,,2021-04-14 00:39:04.506945
pid_111,OCBC ESPLANADE MALL,,038981,1 ESPLANADE DRIVE OCBC ESPLANADE MALL SINGAPORE 038981,1.290365866,103.8547977,,2021-04-14 00:39:04.510802
pid_112,CITIBANK SUNTEC CITY MALL,,038983,3 TEMASEK BOULEVARD CITIBANK SUNTEC CITY MALL SINGAPORE 038983,1.295711525,103.8585526,,2021-04-14 00:39:04.514693
pid_113,UOB SUNTEC CITY MALL,,038986,6 TEMASEK BOULEVARD UOB SUNTEC CITY MALL SINGAPORE 038986,1.294646745,103.8597244,,2021-04-14 00:39:04.518547
pid_114,UOB CITYLINK MALL,,039393,1 RAFFLES LINK UOB CITYLINK MALL SINGAPORE 039393,1.292603494,103.85431609999999,,2021-04-14 00:39:04.522486
pid_115,CITYLINK MALL,,039393,1 RAFFLES LINK CITYLINK MALL SINGAPORE 039393,1.292378607,103.854663,,2021-04-14 00:39:04.526311
pid_116,ESPLANADE MALL,,039802,8 RAFFLES AVENUE ESPLANADE MALL SINGAPORE 039802,1.289509562,103.8556658,,2021-04-14 00:39:04.530205
pid_117,DBS ESPLANADE MALL,,039802,8 RAFFLES AVENUE DBS ESPLANADE MALL SINGAPORE 039802,1.28935083,103.85590129999999,,2021-04-14 00:39:04.534052
pid_118,CHANGE ALLEY MALL,,048622,30 RAFFLES PLACE CHANGE ALLEY MALL SINGAPORE 048622,1.284143568,103.85199109999999,,2021-04-14 00:39:04.537823
pid_119,SMALL CLAIMS TRIBUNALS,,059724,1 HAVELOCK SQUARE SMALL CLAIMS TRIBUNALS SINGAPORE 059724,1.286209593,103.8434969,,2021-04-14 00:39:04.541632
pid_120,UOB CLEMENTI MALL,,122441,441B CLEMENTI AVENUE 3 UOB CLEMENTI MALL SINGAPORE 122441,1.3148961959999999,103.76442309999999,,2021-04-14 00:39:04.545439
pid_121,OCBC THE CLEMENTI MALL - CLEMENTI BRANCH,,122441,441B CLEMENTI AVENUE 3 OCBC THE CLEMENTI MALL - CLEMENTI BRANCH SINGAPORE 122441,1.3148961959999999,103.76442309999999,,2021-04-14 00:39:04.549209
pid_122,GRANTRAL MALL @ CLEMENTI,,129581,3151 COMMONWEALTH AVENUE WEST GRANTRAL MALL @ CLEMENTI SINGAPORE 129581,1.314231317,103.76509759999999,,2021-04-14 00:39:04.553001
pid_123,CITIBANK CLEMENTI MALL,,129588,3155 COMMONWEALTH AVENUE WEST CITIBANK CLEMENTI MALL SINGAPORE 129588,1.315553543,103.7645964,,2021-04-14 00:39:04.556756
pid_124,THE CLEMENTI MALL,,129588,3155 COMMONWEALTH AVENUE WEST THE CLEMENTI MALL SINGAPORE 129588,1.315496754,103.76457020000001,,2021-04-14 00:39:04.560549
pid_125,DBS CLEMENTI MALL,,129588,3155 COMMONWEALTH AVENUE WEST DBS CLEMENTI MALL SINGAPORE 129588,1.315495939,103.7645838,,2021-04-14 00:39:04.564410
pid_126,OCBC THE CLEMENTI MALL - FAIRPRICE,,129588,3155 COMMONWEALTH AVENUE WEST OCBC THE CLEMENTI MALL - FAIRPRICE SINGAPORE 129588,1.3151619079999999,103.7647118,,2021-04-14 00:39:04.568446
pid_127,DBS NTUC CLEMENTI MALL,,129588,3155 COMMONWEALTH AVENUE WEST DBS NTUC CLEMENTI MALL SINGAPORE 129588,1.315495939,103.7645838,,2021-04-14 00:39:04.572275
pid_128,STANDARD CHARTERED BANK CLEMENTI MALL,,129588,3155 COMMONWEALTH AVENUE WEST STANDARD CHARTERED BANK CLEMENTI MALL SINGAPORE 129588,1.315553403,103.7645276,,2021-04-14 00:39:04.577321
pid_129,ROCHESTER MALL,,138639,35 ROCHESTER DRIVE ROCHESTER MALL SINGAPORE 138639,1.305317927,103.7885239,,2021-04-14 00:39:04.581543
pid_130,COMMONWEALTH CAR MALL,,149554,15 COMMONWEALTH LANE COMMONWEALTH CAR MALL SINGAPORE 149554,1.305976525,103.7970566,,2021-04-14 00:39:04.585605
pid_131,ALBERT MALL TRISHAW PARK,,188067,QUEEN STREET ALBERT MALL TRISHAW PARK SINGAPORE 188067,1.299660165,103.8535181,,2021-04-14 00:39:04.589485
pid_132,PARKLANE SHOPPING MALL,,188307,35 SELEGIE ROAD PARKLANE SHOPPING MALL SINGAPORE 188307,1.300651026,103.84944200000001,,2021-04-14 00:39:04.593314
pid_133,DBS PARKLANE SHOPPING MALL,,188307,35 SELEGIE ROAD DBS PARKLANE SHOPPING MALL SINGAPORE 188307,1.300651027,103.84944200000001,,2021-04-14 00:39:04.597207
pid_134,OCBC PARKLANE SHOPPING MALL,,188307,35 SELEGIE ROAD OCBC PARKLANE SHOPPING MALL SINGAPORE 188307,1.300651027,103.84944200000001,,2021-04-14 00:39:04.601019
pid_135,UOB PARKLANE SHOPPING MALL,,188307,35 SELEGIE ROAD UOB PARKLANE SHOPPING MALL SINGAPORE 188307,1.300645302,103.84944859999999,,2021-04-14 00:39:04.604875
pid_136,OCBC CITY SQUARE MALL - BRANCH,,208539,180 KITCHENER ROAD OCBC CITY SQUARE MALL - BRANCH SINGAPORE 208539,1.311382719,103.85662690000001,,2021-04-14 00:39:04.608744
pid_137,OCBC CITY SQUARE MALL - FAIRPRICE,,208539,180 KITCHENER ROAD OCBC CITY SQUARE MALL - FAIRPRICE SINGAPORE 208539,1.311382719,103.85662690000001,,2021-04-14 00:39:04.612628
pid_138,CITIBANK CITY SQUARE MALL,,208539,180 KITCHENER ROAD CITIBANK CITY SQUARE MALL SINGAPORE 208539,1.311351699,103.8567241,,2021-04-14 00:39:04.616498
pid_139,UOB CITY SQUARE MALL AUTOLOBBY,,208539,180 KITCHENER ROAD UOB CITY SQUARE MALL AUTOLOBBY SINGAPORE 208539,1.31138865,103.8566262,,2021-04-14 00:39:04.620371
pid_140,CITY SQUARE MALL,,208539,180 KITCHENER ROAD CITY SQUARE MALL SINGAPORE 208539,1.31147745,103.8567808,,2021-04-14 00:39:04.624310
pid_141,DBS CITY SQUARE MALL,,208539,180 KITCHENER ROAD DBS CITY SQUARE MALL SINGAPORE 208539,1.3111960329999999,103.85664809999999,,2021-04-14 00:39:04.628874
pid_142,FORUM THE SHOPPING MALL,,238884,583 ORCHARD ROAD FORUM THE SHOPPING MALL SINGAPORE 238884,1.306125226,103.8286755,,2021-04-14 00:39:04.632821
pid_143,DBS FORUM THE SHOPPING MALL,,238884,583 ORCHARD ROAD DBS FORUM THE SHOPPING MALL SINGAPORE 238884,1.306248731,103.82903490000001,,2021-04-14 00:39:04.636719
pid_144,CITIBANK FORUM THE SHOPPING MALL,,238884,583 ORCHARD ROAD CITIBANK FORUM THE SHOPPING MALL SINGAPORE 238884,1.306554305,103.8286525,,2021-04-14 00:39:04.640573
pid_145,OCBC FORUM THE SHOPPING MALL,,238884,583 ORCHARD ROAD OCBC FORUM THE SHOPPING MALL SINGAPORE 238884,1.306248731,103.82903490000001,,2021-04-14 00:39:04.644376
pid_146,UE SHOPPING MALL,,239920,83 CLEMENCEAU AVENUE UE SHOPPING MALL SINGAPORE 239920,1.292072295,103.84260390000001,,2021-04-14 00:39:04.648222
pid_147,DBS TANGLIN MALL,,247933,163 TANGLIN ROAD DBS TANGLIN MALL SINGAPORE 247933,1.304853421,103.8238835,,2021-04-14 00:39:04.652058
pid_148,TANGLIN MALL,,247933,163 TANGLIN ROAD TANGLIN MALL SINGAPORE 247933,1.304853421,103.8238835,,2021-04-14 00:39:04.655855
pid_149,OCBC TANGLIN MALL,,247933,163 TANGLIN ROAD OCBC TANGLIN MALL SINGAPORE 247933,1.304853421,103.8238835,,2021-04-14 00:39:04.659848
pid_150,UOB TANGLIN MALL,,247933,163 TANGLIN ROAD UOB TANGLIN MALL SINGAPORE 247933,1.304853421,103.8238835,,2021-04-14 00:39:04.663796
pid_151,UOB ZHONGSHAN MALL,,329982,16 AH HOOD ROAD UOB ZHONGSHAN MALL SINGAPORE 329982,1.326945045,103.84655440000002,,2021-04-14 00:39:04.667692
pid_152,ZHONGSHAN MALL,,329984,20 AH HOOD ROAD ZHONGSHAN MALL SINGAPORE 329984,1.326945045,103.84655440000002,,2021-04-14 00:39:04.671544
pid_153,SMALL WORLD EDUCARE CENTRE PTE. LTD.,,339631,1 GEYLANG BAHRU LANE SMALL WORLD EDUCARE CENTRE PTE. LTD. SINGAPORE 339631,1.324154324,103.86969309999999,,2021-04-14 00:39:04.675420
pid_154,MACPHERSON MALL,,368125,401 MACPHERSON ROAD MACPHERSON MALL SINGAPORE 368125,1.331721416,103.8794275,,2021-04-14 00:39:04.679344
pid_155,DBS NTUC MACPHERSON MALL,,368125,401 MACPHERSON ROAD DBS NTUC MACPHERSON MALL SINGAPORE 368125,1.331770545,103.8792945,,2021-04-14 00:39:04.683201
pid_156,OCBC MACPHERSON MALL - FAIRPRICE,,368125,401 MACPHERSON ROAD OCBC MACPHERSON MALL - FAIRPRICE SINGAPORE 368125,1.331770545,103.8792945,,2021-04-14 00:39:04.687084
pid_157,GRANTRAL MALL @ MACPHERSON,,368242,601 MACPHERSON ROAD GRANTRAL MALL @ MACPHERSON SINGAPORE 368242,1.333722109,103.8875308,,2021-04-14 00:39:04.690965
pid_158,51 OLD AIRPORT ROAD FOOD CENTRE AND SHOPPING MALL,,390051,51 OLD AIRPORT ROAD 51 OLD AIRPORT ROAD FOOD CENTRE AND SHOPPING MALL SINGAPORE 390051,1.308251577,103.8858333,,2021-04-14 00:39:04.694779
pid_159,KALLANG WAVE MALL,,397628,1 STADIUM PLACE KALLANG WAVE MALL SINGAPORE 397628,1.303843272,103.8727507,,2021-04-14 00:39:04.698636
pid_160,UBI CAR MALL,,408616,18 UBI ROAD 4 UBI CAR MALL SINGAPORE 408616,1.332220489,103.8995825,,2021-04-14 00:39:04.702490
pid_161,PLQ MALL,,409057,10 PAYA LEBAR ROAD PLQ MALL SINGAPORE 409057,1.317482311,103.8928322,,2021-04-14 00:39:04.706316
pid_162,THE FLOW MALL,,428778,66 EAST COAST ROAD THE FLOW MALL SINGAPORE 428778,1.30455858,103.9042117,,2021-04-14 00:39:04.710163
pid_163,IMALL,,449410,5 MARINE PARADE CENTRAL IMALL SINGAPORE 449410,1.303120981,103.9065458,,2021-04-14 00:39:04.714187
pid_164,BEDOK MALL,,467360,311 NEW UPPER CHANGI ROAD BEDOK MALL SINGAPORE 467360,1.3246689740000002,103.9294055,,2021-04-14 00:39:04.718072
