record_id,resident_id,place_id,entry_time,exit_time,last_update_dt
c0bca877-24f4-4a95-93e9-80587680e772,rid_797,pid_5,2021-02-06 08:19:00.000000,2021-02-06 09:22:00.000000,2021-04-01 17:13:13.061541
4cb701e6-d247-4d9d-be13-7f4080694eaf,rid_430,pid_9,2021-02-02 12:39:00.000000,2021-02-02 13:39:00.000000,2021-04-01 17:13:13.063930
abbb808a-d66b-45c2-aeb2-9df797f3630e,rid_324,pid_22,2021-02-06 09:10:00.000000,2021-02-06 10:35:00.000000,2021-04-01 17:13:13.066763
ee8175cc-d7d1-4f19-a236-62d0d2396a65,rid_100,pid_25,2021-02-02 15:32:00.000000,2021-02-02 16:12:00.000000,2021-04-01 17:13:13.069399
2aec4115-826b-4c18-85db-a0757bb81a8e,rid_273,pid_21,2021-02-04 09:29:00.000000,2021-02-04 10:24:00.000000,2021-04-01 17:13:13.072031
9d172340-af48-44da-bd9a-044b8b419342,rid_141,pid_3,2021-02-04 08:45:00.000000,2021-02-04 09:41:00.000000,2021-04-01 17:13:13.074740
82be07f0-3b45-454e-a7eb-d6b07c380b8d,rid_1,pid_6,2021-02-07 15:15:00.000000,2021-02-07 15:55:00.000000,2021-04-01 17:13:13.077615
5501e0c0-397a-417b-9ef6-ee8605db18fc,rid_632,pid_22,2021-02-06 12:43:00.000000,2021-02-06 14:01:00.000000,2021-04-01 17:13:13.080307
34f7e62f-5834-44c2-a7b7-37762165449b,rid_824,pid_24,2021-02-06 14:02:00.000000,2021-02-06 15:05:00.000000,2021-04-01 17:13:13.082831
7c6eaafc-8e3e-480c-b2ba-63f1e0b2b86c,rid_768,pid_3,2021-02-06 11:31:00.000000,2021-02-06 12:27:00.000000,2021-04-01 17:13:13.085223
90429338-95de-4a80-979c-a8591251b53b,rid_660,pid_16,2021-02-02 10:18:00.000000,2021-02-02 11:11:00.000000,2021-04-01 17:13:13.087616
dd216794-cd43-4576-a47c-5c13f2955348,rid_866,pid_18,2021-02-07 14:42:00.000000,2021-02-07 15:52:00.000000,2021-04-01 17:13:13.089877
af85ff33-6fac-4f49-b96c-dbd0b23d026f,rid_481,pid_6,2021-02-06 19:01:00.000000,2021-02-06 20:31:00.000000,2021-04-01 17:13:13.092088
fd1608ab-1760-4a72-83a7-c3e54f677d5d,rid_616,pid_24,2021-02-06 19:19:00.000000,2021-02-06 19:59:00.000000,2021-04-01 17:13:13.094341
bdc12b27-cf0c-41bc-9c26-4bdd6c7720c0,rid_633,pid_27,2021-02-04 12:11:00.000000,2021-02-04 12:53:00.000000,2021-04-01 17:13:13.096583
a4cac673-3642-4347-bb46-336346c3e23d,rid_564,pid_27,2021-02-02 16:10:00.000000,2021-02-02 17:00:00.000000,2021-04-01 17:13:13.098803
21de2539-c08d-4dec-83fb-f55c1119698f,rid_559,pid_19,2021-02-02 16:59:00.000000,2021-02-02 17:46:00.000000,2021-04-01 17:13:13.101132
fb8c5b06-2b3c-4d4f-803c-b7529e960409,rid_322,pid_26,2021-02-01 13:42:00.000000,2021-02-01 14:43:00.000000,2021-04-01 17:13:13.103491
f0806b4a-a2cf-4b43-8c76-e59221b90d58,rid_660,pid_27,2021-02-07 15:27:00.000000,2021-02-07 16:19:00.000000,2021-04-01 17:13:13.105951
de1485c2-8ce2-42d1-9073-df740fe7ea81,rid_110,pid_13,2021-02-01 13:04:00.000000,2021-02-01 14:04:00.000000,2021-04-01 17:13:13.108508
edd2b750-b087-4698-8c29-036e91961669,rid_421,pid_20,2021-02-04 17:49:00.000000,2021-02-04 19:22:00.000000,2021-04-01 17:13:13.110787
dd6b6728-d95d-497c-abbe-4f86d0a18e06,rid_445,pid_25,2021-02-02 15:36:00.000000,2021-02-02 17:00:00.000000,2021-04-01 17:13:13.113012
cded2ed5-d89d-4976-b5e0-72bd1ab100f0,rid_943,pid_10,2021-02-06 10:22:00.000000,2021-02-06 11:43:00.000000,2021-04-01 17:13:13.115303
738c94ec-0968-44b5-8ab4-6b81756fa24a,rid_46,pid_10,2021-02-02 10:48:00.000000,2021-02-02 12:12:00.000000,2021-04-01 17:13:13.117560
9b35a8af-52c7-48bc-bb65-2dd976915537,rid_84,pid_6,2021-02-03 09:04:00.000000,2021-02-03 09:43:00.000000,2021-04-01 17:13:13.119783
73c6ac3e-36fc-4df4-bf72-a99b306cc419,rid_577,pid_4,2021-02-04 14:16:00.000000,2021-02-04 15:27:00.000000,2021-04-01 17:13:13.122031
a4f90b55-11e4-4013-ada0-7ab4343fa040,rid_281,pid_4,2021-02-07 08:39:00.000000,2021-02-07 09:29:00.000000,2021-04-01 17:13:13.124429
d0fa2d97-3233-4d4f-a82b-a0fe9262a1a6,rid_288,pid_5,2021-02-06 09:55:00.000000,2021-02-06 10:54:00.000000,2021-04-01 17:13:13.126663
6b003d10-e1ec-4872-ad4e-214c20142303,rid_768,pid_6,2021-02-06 15:38:00.000000,2021-02-06 16:52:00.000000,2021-04-01 17:13:13.128886
6748c2e4-05cd-4d0a-8b03-3149f1e51228,rid_278,pid_5,2021-02-03 16:34:00.000000,2021-02-03 17:16:00.000000,2021-04-01 17:13:13.131151
0e7b311e-884a-4f09-a1d4-47020ca8dd58,rid_831,pid_27,2021-02-01 10:23:00.000000,2021-02-01 11:03:00.000000,2021-04-01 17:13:13.141839
ee5a0516-78fe-4490-861c-aaf756fbf7ac,rid_629,pid_28,2021-02-07 17:18:00.000000,2021-02-07 17:56:00.000000,2021-04-01 17:13:13.144128
39dc6e55-d794-4689-b958-f6b35be0433f,rid_101,pid_25,2021-02-03 11:15:00.000000,2021-02-03 12:33:00.000000,2021-04-01 17:13:13.146348
cad95973-ad09-4059-aa2a-ab6e9c5ae1a1,rid_527,pid_11,2021-02-07 15:37:00.000000,2021-02-07 16:33:00.000000,2021-04-01 17:13:13.148561
22221c22-1991-4b57-93fc-b6a033f531e7,rid_958,pid_2,2021-02-03 08:43:00.000000,2021-02-03 09:49:00.000000,2021-04-01 17:13:13.150773
df552c4d-fb0a-4e43-9468-58ae3ab1fd7f,rid_671,pid_3,2021-02-05 15:33:00.000000,2021-02-05 16:37:00.000000,2021-04-01 17:13:13.152988
4700f1b1-1599-417f-aa2e-5376e5ffb0c4,rid_596,pid_14,2021-02-03 14:06:00.000000,2021-02-03 15:25:00.000000,2021-04-01 17:13:13.155409
28cb03bc-3967-4398-854d-d1e411dd142f,rid_460,pid_15,2021-02-05 14:32:00.000000,2021-02-05 15:45:00.000000,2021-04-01 17:13:13.157631
f833ae63-fb3a-4151-b48f-f3da6a5fec12,rid_737,pid_9,2021-02-06 12:16:00.000000,2021-02-06 13:13:00.000000,2021-04-01 17:13:13.159850
22d1bc29-ee3c-45db-9264-941c2b781328,rid_988,pid_5,2021-02-03 14:02:00.000000,2021-02-03 14:52:00.000000,2021-04-01 17:13:13.162065
d8b708f4-1006-4947-b7ef-857bf1757620,rid_540,pid_21,2021-02-06 15:14:00.000000,2021-02-06 16:04:00.000000,2021-04-01 17:13:13.164275
0a279bce-0eb0-4cee-90fc-b4d41d68b0f0,rid_482,pid_20,2021-02-06 18:49:00.000000,2021-02-06 19:35:00.000000,2021-04-01 17:13:13.166556
0867e9d7-94b0-4475-8e7a-a037292bd98c,rid_313,pid_3,2021-02-04 18:00:00.000000,2021-02-04 19:07:00.000000,2021-04-01 17:13:13.168913
72c052a7-61a9-4c68-89a6-2a6510ea0105,rid_794,pid_18,2021-02-06 09:07:00.000000,2021-02-06 10:13:00.000000,2021-04-01 17:13:13.171142
1b57a96e-83dd-4757-9a36-63c5198f397c,rid_235,pid_6,2021-02-04 18:11:00.000000,2021-02-04 19:07:00.000000,2021-04-01 17:13:13.173382
f5601420-2602-42b2-86fe-d90ce32b05f0,rid_13,pid_5,2021-02-05 15:04:00.000000,2021-02-05 16:05:00.000000,2021-04-01 17:13:13.175675
76c7a246-83ca-4826-8867-189cff80284d,rid_63,pid_16,2021-02-02 10:34:00.000000,2021-02-02 11:54:00.000000,2021-04-01 17:13:13.177882
74c49d29-3a42-4562-bac3-2af29645588b,rid_978,pid_17,2021-02-04 11:15:00.000000,2021-02-04 12:11:00.000000,2021-04-01 17:13:13.180097
8bf126ca-7b70-430c-9016-4edff56fbeb8,rid_590,pid_28,2021-02-05 19:57:00.000000,2021-02-05 20:57:00.000000,2021-04-01 17:13:13.182298
fec26a0d-2204-45d3-a645-3f48084c021b,rid_64,pid_9,2021-02-05 08:28:00.000000,2021-02-05 09:30:00.000000,2021-04-01 17:13:13.184851
6c70462d-e088-4c28-a1f6-e6de566a434a,rid_809,pid_28,2021-02-04 14:21:00.000000,2021-02-04 16:05:00.000000,2021-04-01 17:13:13.187637
0ec8381c-a1ca-4449-914a-18e6acf802a0,rid_92,pid_15,2021-02-02 09:23:00.000000,2021-02-02 10:07:00.000000,2021-04-01 17:13:13.190200
0de6fc34-99a8-41bb-a665-ed96bc1c20a4,rid_889,pid_1,2021-02-02 08:28:00.000000,2021-02-02 09:26:00.000000,2021-04-01 17:13:13.192711
c7bb8b96-064a-4d3e-b983-1656f9ffedc7,rid_874,pid_20,2021-02-01 16:37:00.000000,2021-02-01 17:37:00.000000,2021-04-01 17:13:13.194950
7ddf40c9-ae81-4cbc-b71c-2313290afde9,rid_174,pid_26,2021-02-02 19:40:00.000000,2021-02-02 20:22:00.000000,2021-04-01 17:13:13.197203
2cef12d4-bc7f-40a7-85f6-29c9a454f23f,rid_948,pid_9,2021-02-04 18:56:00.000000,2021-02-04 20:37:00.000000,2021-04-01 17:13:13.199547
cfdd5f4b-b779-4ce3-8fd7-61eaac381024,rid_657,pid_3,2021-02-06 09:16:00.000000,2021-02-06 10:09:00.000000,2021-04-01 17:13:13.201787
41bc0aea-2246-4ffa-885e-d8f3e2dfdbd8,rid_827,pid_16,2021-02-04 17:19:00.000000,2021-02-04 18:01:00.000000,2021-04-01 17:13:13.204156
83406361-ab6e-43ae-b2dd-411ea2de4b20,rid_915,pid_18,2021-02-05 10:50:00.000000,2021-02-05 11:24:00.000000,2021-04-01 17:13:13.206481
958e8d9e-ba94-480a-ab67-efb7110c5ae9,rid_743,pid_22,2021-02-07 12:06:00.000000,2021-02-07 13:24:00.000000,2021-04-01 17:13:13.208805
d7dd4426-27df-4696-b0f2-b220963fc49f,rid_967,pid_21,2021-02-06 12:07:00.000000,2021-02-06 12:58:00.000000,2021-04-01 17:13:13.211507
c3e4eae3-dac6-46bf-840c-66eab7982ed4,rid_262,pid_7,2021-02-05 17:23:00.000000,2021-02-05 18:27:00.000000,2021-04-01 17:13:13.213901
b2d14a4d-8541-459b-a661-d2e0aebab919,rid_601,pid_8,2021-02-04 16:06:00.000000,2021-02-04 17:25:00.000000,2021-04-01 17:13:13.216125
9d4cff25-c357-4256-b043-8b40b3a1c0bd,rid_153,pid_23,2021-02-07 09:08:00.000000,2021-02-07 10:28:00.000000,2021-04-01 17:13:13.218338
7d96b67a-1d23-41d4-b82c-42529357f28d,rid_495,pid_24,2021-02-06 14:08:00.000000,2021-02-06 15:23:00.000000,2021-04-01 17:13:13.220622
0e11d9aa-1f69-48ee-9916-a2401dfc3356,rid_301,pid_4,2021-02-06 08:35:00.000000,2021-02-06 09:19:00.000000,2021-04-01 17:13:13.223396
b9d7ebc4-13e6-45ac-b379-bf053220ac14,rid_231,pid_22,2021-02-06 10:48:00.000000,2021-02-06 11:43:00.000000,2021-04-01 17:13:13.227003
b1003309-50a8-4adc-a38f-3adc24f7361a,rid_740,pid_20,2021-02-03 18:18:00.000000,2021-02-03 18:53:00.000000,2021-04-01 17:13:13.229535
f438b90e-b6e8-403b-9861-40827480b712,rid_630,pid_21,2021-02-07 18:00:00.000000,2021-02-07 19:23:00.000000,2021-04-01 17:13:13.232125
9c2006dd-574f-49ac-8190-01576520d67a,rid_719,pid_25,2021-02-02 11:28:00.000000,2021-02-02 12:51:00.000000,2021-04-01 17:13:13.234357
7626e88b-af70-4a6e-b317-f99ca4fc2497,rid_113,pid_12,2021-02-07 19:13:00.000000,2021-02-07 20:44:00.000000,2021-04-01 17:13:13.237684
b7d4ac87-c2d6-41b1-98b6-f4ca986dfdd8,rid_738,pid_27,2021-02-04 15:31:00.000000,2021-02-04 16:26:00.000000,2021-04-01 17:13:13.240490
bb57d56c-3e41-47b6-a482-7c704d50dcc5,rid_121,pid_8,2021-02-01 15:10:00.000000,2021-02-01 16:18:00.000000,2021-04-01 17:13:13.243295
aae182af-2430-423d-b92a-8f2ca79ac777,rid_910,pid_11,2021-02-05 13:50:00.000000,2021-02-05 15:10:00.000000,2021-04-01 17:13:13.245600
52f0c6e6-e784-41ea-bfbe-80ea8bb3fb67,rid_602,pid_23,2021-02-07 16:27:00.000000,2021-02-07 16:43:00.000000,2021-04-01 17:13:13.248083
72e78590-6f93-49ca-8ce7-8970b702e591,rid_147,pid_22,2021-02-03 08:19:00.000000,2021-02-03 09:39:00.000000,2021-04-01 17:13:13.251433
c5845568-1a64-4ee8-a285-5f62e60ab4e9,rid_801,pid_5,2021-02-05 12:39:00.000000,2021-02-05 13:37:00.000000,2021-04-01 17:13:13.254253
82351b41-5690-4edb-a1fd-b02d92a4ac27,rid_570,pid_20,2021-02-07 19:28:00.000000,2021-02-07 20:51:00.000000,2021-04-01 17:13:13.257533
0286aedf-aca9-4974-8acd-9c97b7de8f0a,rid_338,pid_6,2021-02-06 12:57:00.000000,2021-02-06 13:39:00.000000,2021-04-01 17:13:13.260171
cbe2bc17-637d-48c3-a129-815eb031ce66,rid_706,pid_24,2021-02-07 09:26:00.000000,2021-02-07 10:53:00.000000,2021-04-01 17:13:13.263012
39a5cc15-030d-4148-9d18-014079038319,rid_365,pid_1,2021-02-03 16:26:00.000000,2021-02-03 17:20:00.000000,2021-04-01 17:13:13.265740
97a04416-e96a-4823-8bd8-72b18135ee0d,rid_986,pid_1,2021-02-05 14:59:00.000000,2021-02-05 16:09:00.000000,2021-04-01 17:13:13.268248
7b51508e-ba7e-449d-884c-ace48ea84fd2,rid_93,pid_26,2021-02-01 19:05:00.000000,2021-02-01 19:34:00.000000,2021-04-01 17:13:13.270921
82d52762-6700-47a9-9be6-abc0e6802359,rid_298,pid_25,2021-02-07 13:36:00.000000,2021-02-07 14:49:00.000000,2021-04-01 17:13:13.274045
aa5a67d6-9b0d-4e4f-ae31-e377f3bb7fa7,rid_609,pid_25,2021-02-06 11:57:00.000000,2021-02-06 12:25:00.000000,2021-04-01 17:13:13.276774
4395a3f1-35b9-49b8-abd2-c6bc25379786,rid_288,pid_27,2021-02-06 17:25:00.000000,2021-02-06 18:25:00.000000,2021-04-01 17:13:13.279222
e468852c-ec83-4774-b80a-946c17ef5f6d,rid_674,pid_2,2021-02-03 11:03:00.000000,2021-02-03 12:28:00.000000,2021-04-01 17:13:13.281899
ed60a293-c347-46be-9635-8fc4f35f8675,rid_634,pid_13,2021-02-04 10:10:00.000000,2021-02-04 10:45:00.000000,2021-04-01 17:13:13.285274
03a61ca2-3dc1-4765-a319-1e0646d42ca6,rid_78,pid_22,2021-02-06 15:02:00.000000,2021-02-06 16:15:00.000000,2021-04-01 17:13:13.288417
f6cbd464-da8c-4803-ab4c-cbefff8a8585,rid_951,pid_20,2021-02-07 17:54:00.000000,2021-02-07 18:57:00.000000,2021-04-01 17:13:13.290910
15209edb-8cc6-43b6-9e03-1edb02699a75,rid_239,pid_4,2021-02-05 17:56:00.000000,2021-02-05 18:27:00.000000,2021-04-01 17:13:13.293276
abf12b32-c956-4b8c-bd17-779366833bdd,rid_574,pid_11,2021-02-06 08:42:00.000000,2021-02-06 09:46:00.000000,2021-04-01 17:13:13.295775
518a02d5-155c-4467-ad8e-44ecb766efe1,rid_839,pid_23,2021-02-04 17:22:00.000000,2021-02-04 18:13:00.000000,2021-04-01 17:13:13.298743
cab309c5-2da5-4ccf-9b5f-3eca76235257,rid_192,pid_22,2021-02-03 08:56:00.000000,2021-02-03 10:46:00.000000,2021-04-01 17:13:13.301137
0c89ba5f-d9fd-4d48-9c56-7a950f420811,rid_344,pid_24,2021-02-02 09:49:00.000000,2021-02-02 10:19:00.000000,2021-04-01 17:13:13.303819
578df7b9-7f45-4518-93fb-5acb0cdec52a,rid_453,pid_26,2021-02-01 08:41:00.000000,2021-02-01 09:06:00.000000,2021-04-01 17:13:13.306670
88f5c93e-39b9-4bc6-aa44-aee5645af73e,rid_532,pid_23,2021-02-06 09:09:00.000000,2021-02-06 10:19:00.000000,2021-04-01 17:13:13.309803
a43f0b27-9742-4447-a35a-c186ba43b402,rid_606,pid_15,2021-02-03 19:12:00.000000,2021-02-03 20:20:00.000000,2021-04-01 17:13:13.312273
7198070b-ffbc-415e-8f77-51e8b3025811,rid_969,pid_1,2021-02-07 17:45:00.000000,2021-02-07 18:13:00.000000,2021-04-01 17:13:13.314671
07e300e4-96cf-45be-9ac2-922ab2cadb8c,rid_857,pid_26,2021-02-02 12:54:00.000000,2021-02-02 13:38:00.000000,2021-04-01 17:13:13.317169
01c5d5fb-f6d2-48d6-a59b-31d2c6904cdf,rid_113,pid_11,2021-02-02 14:08:00.000000,2021-02-02 14:28:00.000000,2021-04-01 17:13:13.320189
6361b060-9b5d-433c-a8b3-b11580462463,rid_178,pid_3,2021-02-02 17:08:00.000000,2021-02-02 17:39:00.000000,2021-04-01 17:13:13.322892
447e1174-0e43-477c-b0da-7da3c21a7de9,rid_988,pid_27,2021-02-05 13:26:00.000000,2021-02-05 14:15:00.000000,2021-04-01 17:13:13.325573
47df2cc2-dfc0-4640-96d4-540ff7d74eb7,rid_719,pid_17,2021-02-03 18:00:00.000000,2021-02-03 19:03:00.000000,2021-04-01 17:13:13.327903
40607966-a278-4acc-bff6-65b667a8800d,rid_701,pid_21,2021-02-04 18:35:00.000000,2021-02-04 19:34:00.000000,2021-04-01 17:13:13.330182
7f797648-a370-4897-bba0-7ddfbdb0b547,rid_907,pid_25,2021-02-05 18:05:00.000000,2021-02-05 19:10:00.000000,2021-04-01 17:13:13.332535
87f72fc9-cefe-4eb3-941c-8b34ae2e8eda,rid_322,pid_28,2021-02-07 16:22:00.000000,2021-02-07 16:47:00.000000,2021-04-01 17:13:13.335032
01521093-a8a5-4d99-828c-0132cf9f9528,rid_652,pid_15,2021-02-03 11:43:00.000000,2021-02-03 12:04:00.000000,2021-04-01 17:13:13.337777
cc501a9c-8c90-4b10-96f7-810291dad32a,rid_214,pid_20,2021-02-06 18:21:00.000000,2021-02-06 19:21:00.000000,2021-04-01 17:13:13.340176
86610bb5-3f12-40fd-93dd-23241962ac9d,rid_746,pid_22,2021-02-06 09:35:00.000000,2021-02-06 10:50:00.000000,2021-04-01 17:13:13.342732
df668cd4-edfd-4a1b-9d42-e5f14a510e0d,rid_713,pid_14,2021-02-02 09:15:00.000000,2021-02-02 10:38:00.000000,2021-04-01 17:13:13.345017
f5eed925-551e-47d8-bbc2-0b05c5f2458e,rid_399,pid_11,2021-02-03 12:02:00.000000,2021-02-03 13:19:00.000000,2021-04-01 17:13:13.347279
5fd15ab8-4459-4088-adc7-bb3c20852c06,rid_389,pid_27,2021-02-04 12:28:00.000000,2021-02-04 13:26:00.000000,2021-04-01 17:13:13.349539
1fbf1e90-a21d-4d78-b15e-8283b1a85123,rid_561,pid_6,2021-02-07 15:59:00.000000,2021-02-07 17:00:00.000000,2021-04-01 17:13:13.352017
304b82e0-b6ff-4091-b0bd-56453b3276aa,rid_527,pid_7,2021-02-04 14:16:00.000000,2021-02-04 14:19:00.000000,2021-04-01 17:13:13.354345
3a64ece5-fe70-47da-80d0-e9d864c9e5bf,rid_628,pid_5,2021-02-05 11:42:00.000000,2021-02-05 12:38:00.000000,2021-04-01 17:13:13.356644
ddac7cfd-6b01-470a-8425-81cbf04ef546,rid_438,pid_4,2021-02-03 11:10:00.000000,2021-02-03 12:04:00.000000,2021-04-01 17:13:13.359073
f328313f-b46e-4157-82c9-cb8147fd434e,rid_416,pid_8,2021-02-03 13:40:00.000000,2021-02-03 14:47:00.000000,2021-04-01 17:13:13.361343
92651144-14bf-4239-aa15-f6553e08ba3e,rid_545,pid_7,2021-02-06 13:21:00.000000,2021-02-06 14:17:00.000000,2021-04-01 17:13:13.363541
2d99bce0-90a4-41ba-829e-c3a37be83512,rid_427,pid_18,2021-02-07 18:38:00.000000,2021-02-07 19:55:00.000000,2021-04-01 17:13:13.365734
5f6f7fe0-5f24-4d1b-88d0-5563eca3b511,rid_306,pid_10,2021-02-04 08:42:00.000000,2021-02-04 09:44:00.000000,2021-04-01 17:13:13.368003
15df9e79-6216-4630-afd0-1ccb63a407ef,rid_18,pid_14,2021-02-04 14:43:00.000000,2021-02-04 16:14:00.000000,2021-04-01 17:13:13.370283
9e7d9350-bd7d-4be2-9ac9-ca49aac7d4f0,rid_702,pid_7,2021-02-02 15:26:00.000000,2021-02-02 16:18:00.000000,2021-04-01 17:13:13.372704
7ea4bbac-adf7-498f-961d-8beb191faa3b,rid_237,pid_10,2021-02-06 17:22:00.000000,2021-02-06 18:52:00.000000,2021-04-01 17:13:13.375009
da4da249-2826-409e-97ca-e254404871ad,rid_522,pid_5,2021-02-04 19:29:00.000000,2021-02-04 20:39:00.000000,2021-04-01 17:13:13.377223
b4555f32-c640-4277-b285-e4d229a476ca,rid_854,pid_20,2021-02-01 13:45:00.000000,2021-02-01 15:03:00.000000,2021-04-01 17:13:13.379428
0c0f38ed-541b-4dce-8352-9dbee7a1c282,rid_981,pid_16,2021-02-05 12:30:00.000000,2021-02-05 13:01:00.000000,2021-04-01 17:13:13.381779
cb979754-4f64-4af7-91d4-a4a40c0da989,rid_558,pid_7,2021-02-06 11:23:00.000000,2021-02-06 12:22:00.000000,2021-04-01 17:13:13.384062
4ead69a2-51a4-4fd4-963d-5f7b34ece61d,rid_66,pid_20,2021-02-05 14:08:00.000000,2021-02-05 14:48:00.000000,2021-04-01 17:13:13.386334
fa2c6314-3025-49ea-81c5-a8e491401cb9,rid_362,pid_4,2021-02-01 18:48:00.000000,2021-02-01 20:14:00.000000,2021-04-01 17:13:13.388533
d80f2b92-e1e1-43a0-99df-962de21797ec,rid_745,pid_15,2021-02-01 10:52:00.000000,2021-02-01 11:45:00.000000,2021-04-01 17:13:13.390943
0bbdd452-dc5a-437d-84d2-9154a4722155,rid_999,pid_28,2021-02-03 19:48:00.000000,2021-02-03 20:53:00.000000,2021-04-01 17:13:13.393152
63557887-5dbd-4989-87c4-15f0bef8b4c2,rid_582,pid_23,2021-02-01 08:50:00.000000,2021-02-01 09:56:00.000000,2021-04-01 17:13:13.395355
be88f251-6bc9-4277-8107-92c6c03b6c5c,rid_274,pid_5,2021-02-03 16:49:00.000000,2021-02-03 17:46:00.000000,2021-04-01 17:13:13.397586
74466918-c483-402c-bae1-17d3d7b74926,rid_406,pid_12,2021-02-04 19:39:00.000000,2021-02-04 20:49:00.000000,2021-04-01 17:13:13.400112
5f09ec75-a90c-4fc4-8026-eb3b9f00157e,rid_17,pid_6,2021-02-06 14:09:00.000000,2021-02-06 15:29:00.000000,2021-04-01 17:13:13.403852
b95381a7-a3ff-4020-a291-f8a67489da16,rid_127,pid_17,2021-02-06 08:26:00.000000,2021-02-06 09:04:00.000000,2021-04-01 17:13:13.407414
f4ea6419-e646-4326-b281-5ea461b03616,rid_129,pid_22,2021-02-03 15:11:00.000000,2021-02-03 16:03:00.000000,2021-04-01 17:13:13.409734
d45a651e-e878-488d-b552-1ce7238d92fe,rid_866,pid_21,2021-02-07 09:04:00.000000,2021-02-07 09:44:00.000000,2021-04-01 17:13:13.412010
6b1bb459-89fe-4717-a8f4-89479852288e,rid_259,pid_23,2021-02-06 18:21:00.000000,2021-02-06 19:39:00.000000,2021-04-01 17:13:13.414380
761b9e4f-cfd0-46d1-8bfb-01e2854b5603,rid_927,pid_10,2021-02-03 15:45:00.000000,2021-02-03 15:52:00.000000,2021-04-01 17:13:13.416836
895d9cc7-262f-4dca-8c71-2362fd37e382,rid_813,pid_28,2021-02-06 13:46:00.000000,2021-02-06 14:29:00.000000,2021-04-01 17:13:13.419216
3acad373-aa95-47c0-9090-2c25db3c4be8,rid_617,pid_14,2021-02-01 10:59:00.000000,2021-02-01 11:29:00.000000,2021-04-01 17:13:13.422538
452fd9a8-7e67-4475-8617-868949a426c3,rid_751,pid_19,2021-02-04 14:35:00.000000,2021-02-04 15:30:00.000000,2021-04-01 17:13:13.424818
0d75770c-b1a0-4149-9cdd-2a3e5e4a16c7,rid_442,pid_12,2021-02-02 17:58:00.000000,2021-02-02 18:21:00.000000,2021-04-01 17:13:13.427049
ad0c1218-64d4-49a3-be39-95f9db9d15bd,rid_936,pid_5,2021-02-06 08:30:00.000000,2021-02-06 09:27:00.000000,2021-04-01 17:13:13.429319
c2fcea6f-5aad-4b18-9c4f-d9fd78a356a3,rid_607,pid_2,2021-02-04 15:22:00.000000,2021-02-04 16:10:00.000000,2021-04-01 17:13:13.431568
