record_id,resident_id,place_id,entry_time,exit_time,last_update_dt
0f5fb346-bfcc-4b30-945e-4b5386239e10,rid_1972,pid_2,2021-03-11 08:10:00.000000,2021-03-11 09:40:00.000000,2021-04-13 00:40:17.212673
5646a95b-a6a3-42e0-8caa-961191a8a28e,rid_750,pid_1,2021-03-11 08:10:00.000000,2021-03-11 08:10:00.000000,2021-04-13 00:39:51.675750
26e8642c-17cf-4e7e-af81-8591a85590db,rid_659,pid_52,2021-03-11 08:11:00.000000,2021-03-11 08:55:00.000000,2021-04-13 00:40:21.176532
6947e7f2-1156-45f7-972a-40b9000245fe,rid_26,pid_41,2021-03-11 08:12:00.000000,2021-03-11 08:28:00.000000,2021-04-13 00:40:13.724872
1bc92e6d-20b2-40af-874d-752ee7b6c38f,rid_2279,pid_82,2021-03-11 08:16:00.000000,2021-03-11 08:49:00.000000,2021-04-13 00:39:30.374987
ad08e134-5f94-45aa-9557-de1a0c710bba,rid_2085,pid_48,2021-03-11 08:17:00.000000,2021-03-11 10:19:00.000000,2021-04-13 00:39:52.871409
544c6719-c5e5-4906-9930-42f061bb81ff,rid_186,pid_29,2021-03-11 08:17:00.000000,2021-03-11 08:40:00.000000,2021-04-13 00:39:26.928696
e4560ec4-9776-44f7-af1e-7e4a640fd12c,rid_4,pid_56,2021-03-11 08:17:00.000000,2021-03-11 09:56:00.000000,2021-04-13 00:40:28.553924
bc807131-0259-4626-bd13-024ef94b4157,rid_2353,pid_52,2021-03-11 08:18:00.000000,2021-03-11 08:58:00.000000,2021-04-13 00:39:26.905891
b8da7e76-1c7e-4188-b900-f1f797d3b963,rid_2759,pid_67,2021-03-11 08:18:00.000000,2021-03-11 10:09:00.000000,2021-04-13 00:39:56.898854
c07995d9-8a27-4eb6-bc4b-41b9cff14eb3,rid_1082,pid_37,2021-03-11 08:18:00.000000,2021-03-11 09:19:00.000000,2021-04-13 00:40:14.666052
e167c137-a2b5-42b7-a9db-b32daeb321b6,rid_592,pid_103,2021-03-11 08:18:00.000000,2021-03-11 08:49:00.000000,2021-04-13 00:40:08.595992
3137d19c-dcb1-4882-a95e-39bbda00459b,rid_1456,pid_89,2021-03-11 08:19:00.000000,2021-03-11 08:08:00.000000,2021-04-13 00:39:21.166809
0304658a-8ed7-4b83-917b-b95138e1762b,rid_1782,pid_59,2021-03-11 08:19:00.000000,2021-03-11 08:11:00.000000,2021-04-13 00:39:24.143948
c7d7c93c-027e-4cf0-b9a9-7799abc10230,rid_376,pid_58,2021-03-11 08:20:00.000000,2021-03-11 08:39:00.000000,2021-04-13 00:39:59.174897
bf8e20c2-f3e4-4dd4-a5ed-7937ee13aedd,rid_442,pid_34,2021-03-11 08:20:00.000000,2021-03-11 09:15:00.000000,2021-04-13 00:39:23.615938
20919c3c-5434-403d-81aa-9c58bada2e98,rid_1789,pid_14,2021-03-11 08:21:00.000000,2021-03-11 08:31:00.000000,2021-04-13 00:40:12.117048
a831bdc7-89d9-4d3c-83d5-5b95db0820fc,rid_2680,pid_13,2021-03-11 08:21:00.000000,2021-03-11 09:39:00.000000,2021-04-13 00:39:32.469716
a96ee367-03ea-4889-a2a5-a4511fe0b7ce,rid_2545,pid_32,2021-03-11 08:22:00.000000,2021-03-11 09:02:00.000000,2021-04-13 00:39:22.187990
7bb44783-a584-477b-9f7d-104a45a35bd1,rid_1742,pid_6,2021-03-11 08:23:00.000000,2021-03-11 08:59:00.000000,2021-04-13 00:40:05.966959
6157087b-8256-467d-a475-f109f702014d,rid_1556,pid_59,2021-03-11 08:24:00.000000,2021-03-11 09:40:00.000000,2021-04-13 00:39:42.744714
24f3a40c-0938-45be-b221-c61ebd252603,rid_1915,pid_33,2021-03-11 08:24:00.000000,2021-03-11 09:42:00.000000,2021-04-13 00:40:20.010121
4fc46012-cf58-47e6-9ea7-5e0a41be9dc4,rid_206,pid_100,2021-03-11 08:25:00.000000,2021-03-11 10:06:00.000000,2021-04-13 00:40:26.630969
6271db25-91cc-46a1-beff-96b658f478a7,rid_495,pid_73,2021-03-11 08:25:00.000000,2021-03-11 09:50:00.000000,2021-04-13 00:39:45.662388
41c6a09e-c23b-4393-90f1-0928d9b7811d,rid_1252,pid_99,2021-03-11 08:25:00.000000,2021-03-11 09:24:00.000000,2021-04-13 00:39:23.618698
4077f83f-b2f4-4ce6-9b8a-86f075b148dc,rid_128,pid_45,2021-03-11 08:26:00.000000,2021-03-11 09:51:00.000000,2021-04-13 00:40:15.480431
7374ea0d-e386-44c9-96e9-8ea4486a6036,rid_2022,pid_16,2021-03-11 08:26:00.000000,2021-03-11 08:31:00.000000,2021-04-13 00:39:35.984859
2d9b319d-769b-4b8b-85a7-e2da114f9b23,rid_1578,pid_74,2021-03-11 08:26:00.000000,2021-03-11 08:58:00.000000,2021-04-13 00:39:31.528263
216ab885-c19f-4e31-b629-333229238384,rid_74,pid_54,2021-03-11 08:27:00.000000,2021-03-11 08:01:00.000000,2021-04-13 00:40:08.756775
8308dbe2-9676-400f-ae9d-9ad5ee572c14,rid_1161,pid_85,2021-03-11 08:28:00.000000,2021-03-11 08:20:00.000000,2021-04-13 00:40:23.152772
3afc82a5-f45a-4bd4-bca4-838311126b95,rid_1967,pid_14,2021-03-11 08:28:00.000000,2021-03-11 09:54:00.000000,2021-04-13 00:39:53.990619
5df280ad-3b01-4db2-a3b3-20e6ca095683,rid_1336,pid_91,2021-03-11 08:29:00.000000,2021-03-11 09:09:00.000000,2021-04-13 00:40:13.251345
7217baee-c715-44af-ac48-b08e4ccc8f5d,rid_1882,pid_24,2021-03-11 08:30:00.000000,2021-03-11 09:17:00.000000,2021-04-13 00:39:29.941236
87d8c916-cd8d-40a6-bcdb-36c5cbe34721,rid_905,pid_9,2021-03-11 08:32:00.000000,2021-03-11 10:12:00.000000,2021-04-13 00:40:29.163863
428f50bc-16d5-47cc-a1f2-54c272faa6af,rid_1073,pid_27,2021-03-11 08:32:00.000000,2021-03-11 10:00:00.000000,2021-04-13 00:39:38.406881
10a0a128-a432-4c6d-880b-3165000cb0fe,rid_768,pid_22,2021-03-11 08:32:00.000000,2021-03-11 10:32:00.000000,2021-04-13 00:39:58.007871
c8b4b75c-5773-4a74-8dc3-48fdd12b0c02,rid_1373,pid_89,2021-03-11 08:33:00.000000,2021-03-11 08:33:00.000000,2021-04-13 00:40:28.599154
32bbe4f9-d67a-452e-b81e-8924be83e1b3,rid_2239,pid_39,2021-03-11 08:33:00.000000,2021-03-11 09:22:00.000000,2021-04-13 00:40:26.505281
e6850826-e606-493d-aa79-2ef2b70ab171,rid_2624,pid_29,2021-03-11 08:34:00.000000,2021-03-11 09:36:00.000000,2021-04-13 00:39:40.311560
052ea6f1-3b26-4b93-9720-e2c86d8f456f,rid_217,pid_57,2021-03-11 08:34:00.000000,2021-03-11 09:25:00.000000,2021-04-13 00:40:06.385262
c8bae762-ddff-4163-a681-48e67448cfea,rid_2580,pid_81,2021-03-11 08:36:00.000000,2021-03-11 09:40:00.000000,2021-04-13 00:40:05.087523
63cf7475-4bbb-4d96-8ddd-ca36d420f488,rid_2122,pid_63,2021-03-11 08:36:00.000000,2021-03-11 10:22:00.000000,2021-04-13 00:39:40.383365
b5142861-1ffc-4f26-a5cc-41e0728c6d95,rid_2881,pid_25,2021-03-11 08:37:00.000000,2021-03-11 11:24:00.000000,2021-04-13 00:39:54.167591
0d81f56a-8525-4ef2-a278-7f1768e0a801,rid_2230,pid_71,2021-03-11 08:40:00.000000,2021-03-11 09:32:00.000000,2021-04-13 00:39:31.375931
fae853c3-1867-450e-a2e8-caa20712e2ed,rid_50,pid_5,2021-03-11 08:41:00.000000,2021-03-11 09:55:00.000000,2021-04-13 00:40:04.566064
686eb617-2264-4dea-ba72-2f0d817ce9c3,rid_1533,pid_64,2021-03-11 08:41:00.000000,2021-03-11 09:47:00.000000,2021-04-13 00:40:22.825282
a3143036-2768-40a0-8424-9158bec68882,rid_851,pid_83,2021-03-11 08:41:00.000000,2021-03-11 09:44:00.000000,2021-04-13 00:40:10.797892
236ae322-d19d-4080-a314-71cfa6481cc5,rid_2753,pid_107,2021-03-11 08:41:00.000000,2021-03-11 10:23:00.000000,2021-04-13 00:39:47.463764
38323b0c-73ed-499f-9482-be8709571d07,rid_2893,pid_36,2021-03-11 08:42:00.000000,2021-03-11 09:16:00.000000,2021-04-13 00:40:28.579298
c12810a3-75cc-4e5a-95d6-99032384eab7,rid_2457,pid_48,2021-03-11 08:43:00.000000,2021-03-11 09:17:00.000000,2021-04-13 00:39:50.204470
f57ae192-d82a-4c0c-b5e9-13fd4ad537a8,rid_249,pid_28,2021-03-11 08:43:00.000000,2021-03-11 09:58:00.000000,2021-04-13 00:39:41.441177
17e16c2f-12fc-46b1-a9cd-5f0ec97db963,rid_656,pid_104,2021-03-11 08:44:00.000000,2021-03-11 08:03:00.000000,2021-04-13 00:40:24.227209
dfadb5bb-3e71-49e3-a4a1-42ce2335f901,rid_2033,pid_67,2021-03-11 08:44:00.000000,2021-03-11 09:23:00.000000,2021-04-13 00:39:34.455651
73276e96-a2e7-42bd-8750-422ce0850ed0,rid_206,pid_59,2021-03-11 08:45:00.000000,2021-03-11 10:00:00.000000,2021-04-13 00:39:28.934957
83bc3c0b-b382-435e-9dcf-8739ca56d70b,rid_500,pid_14,2021-03-11 08:45:00.000000,2021-03-11 10:02:00.000000,2021-04-13 00:39:45.504613
ae903d5a-4298-4a9e-8f72-c5496ae26886,rid_2265,pid_100,2021-03-11 08:45:00.000000,2021-03-11 10:41:00.000000,2021-04-13 00:40:10.172676
c629368f-5802-4276-aeac-184a8c034b25,rid_1026,pid_34,2021-03-11 08:45:00.000000,2021-03-11 10:25:00.000000,2021-04-13 00:40:18.492913
fc21c6a6-f1a3-4c02-ac6d-7e3f7f8bcbee,rid_129,pid_44,2021-03-11 08:46:00.000000,2021-03-11 10:38:00.000000,2021-04-13 00:40:11.286816
243c496e-b2b1-4f47-a44e-3b251123272a,rid_804,pid_57,2021-03-11 08:46:00.000000,2021-03-11 09:38:00.000000,2021-04-13 00:39:21.283388
8e70cd45-0dba-4fde-bbb2-f9f210239bca,rid_1837,pid_63,2021-03-11 08:47:00.000000,2021-03-11 09:19:00.000000,2021-04-13 00:39:50.789334
4e6dcb6e-4ebd-4204-9296-1cc2eea9d569,rid_24,pid_106,2021-03-11 08:48:00.000000,2021-03-11 10:26:00.000000,2021-04-13 00:39:44.896515
6212a715-d35c-43e4-a329-fc5d1f4fb1a9,rid_86,pid_52,2021-03-11 08:49:00.000000,2021-03-11 09:25:00.000000,2021-04-13 00:39:38.852736
3f35fd96-87e6-42b4-a58a-1d155f097d18,rid_144,pid_64,2021-03-11 08:49:00.000000,2021-03-11 10:09:00.000000,2021-04-13 00:40:24.053894
83efd6a3-4f57-429d-a156-eef90975137d,rid_732,pid_50,2021-03-11 08:50:00.000000,2021-03-11 10:18:00.000000,2021-04-13 00:39:40.426465
321f1e3f-7db7-45bb-9535-a1565610eb1c,rid_2945,pid_32,2021-03-11 08:50:00.000000,2021-03-11 09:07:00.000000,2021-04-13 00:39:30.542481
03f0c346-99b5-4f7f-9c97-2887d1bb82d1,rid_1552,pid_79,2021-03-11 08:51:00.000000,2021-03-11 10:15:00.000000,2021-04-13 00:39:42.404803
f36f6424-bcec-4e93-9315-cc44ea6b9ee8,rid_2990,pid_81,2021-03-11 08:53:00.000000,2021-03-11 09:48:00.000000,2021-04-13 00:39:56.449455
6247787a-85ac-443b-bc45-8bc172d4bd20,rid_397,pid_40,2021-03-11 08:54:00.000000,2021-03-11 10:58:00.000000,2021-04-13 00:39:21.306000
4fd34485-c8bf-4aa7-81eb-e0712d198014,rid_694,pid_106,2021-03-11 08:54:00.000000,2021-03-11 09:30:00.000000,2021-04-13 00:40:15.463912
266a41de-38af-425c-846f-28a44775d45b,rid_2793,pid_5,2021-03-11 08:55:00.000000,2021-03-11 10:04:00.000000,2021-04-13 00:39:55.852781
8fdea841-d9ce-4d0f-a7c6-0cbb17d17395,rid_1957,pid_92,2021-03-11 08:56:00.000000,2021-03-11 10:22:00.000000,2021-04-13 00:40:22.995689
20774765-0116-4d85-bda3-03204917cbec,rid_1024,pid_40,2021-03-11 08:56:00.000000,2021-03-11 08:34:00.000000,2021-04-13 00:39:53.483277
f8fa9e1c-242f-466e-89c6-65ede9dfe871,rid_1897,pid_19,2021-03-11 08:56:00.000000,2021-03-11 09:23:00.000000,2021-04-13 00:40:21.693213
692dc38f-942e-4092-92b6-8519d232f8cc,rid_780,pid_42,2021-03-11 08:56:00.000000,2021-03-11 09:03:00.000000,2021-04-13 00:40:15.778872
b1dddafe-2e36-4fb9-b270-7ebe13c97cd7,rid_391,pid_83,2021-03-11 08:57:00.000000,2021-03-11 09:03:00.000000,2021-04-13 00:39:35.429249
eac088ad-5375-4beb-8871-d41bb13fa51b,rid_1524,pid_63,2021-03-11 09:00:00.000000,2021-03-11 09:56:00.000000,2021-04-13 00:40:25.084610
59a416a8-260b-4cfc-a177-42986dc8a9dd,rid_1045,pid_91,2021-03-11 09:00:00.000000,2021-03-11 10:07:00.000000,2021-04-13 00:39:22.830086
444a69ec-af2f-4a2b-a7a3-df5bc43df78f,rid_2807,pid_22,2021-03-11 09:01:00.000000,2021-03-11 10:11:00.000000,2021-04-13 00:39:33.928849
cdbc276b-dc84-4271-80a7-075bb7ee85e1,rid_1055,pid_34,2021-03-11 09:02:00.000000,2021-03-11 09:58:00.000000,2021-04-13 00:39:58.100813
e5272e72-dc83-4ff8-bdaa-940df814ad49,rid_904,pid_37,2021-03-11 09:02:00.000000,2021-03-11 10:09:00.000000,2021-04-13 00:39:41.456777
5e2a2903-e50b-4bb7-be81-686c7a4b2d1c,rid_2788,pid_34,2021-03-11 09:03:00.000000,2021-03-11 09:42:00.000000,2021-04-13 00:39:41.227716
6ee580df-9a2b-4cbe-91e3-7a59d481ba8c,rid_1566,pid_107,2021-03-11 09:03:00.000000,2021-03-11 09:51:00.000000,2021-04-13 00:39:23.461398
9bfbd0a3-bcef-4c1f-911b-8f5508949dbc,rid_1588,pid_18,2021-03-11 09:03:00.000000,2021-03-11 09:04:00.000000,2021-04-13 00:40:00.941029
cb8ecd01-4dfb-4900-ab45-67c64c79ca4b,rid_379,pid_85,2021-03-11 09:05:00.000000,2021-03-11 08:40:00.000000,2021-04-13 00:39:57.804421
200ec057-2843-492a-b6e5-bcc78c5206b6,rid_1451,pid_85,2021-03-11 09:05:00.000000,2021-03-11 10:10:00.000000,2021-04-13 00:39:23.592632
4c2be5fa-f461-44fa-bfbf-910cda50e74e,rid_1992,pid_6,2021-03-11 09:06:00.000000,2021-03-11 10:40:00.000000,2021-04-13 00:39:43.483238
7c16a09a-dff2-47fa-a332-f3a865cea5e3,rid_1121,pid_50,2021-03-11 09:07:00.000000,2021-03-11 09:27:00.000000,2021-04-13 00:40:21.541016
f663f44a-4333-4a50-af88-b1d72bad85f6,rid_2380,pid_13,2021-03-11 09:07:00.000000,2021-03-11 09:35:00.000000,2021-04-13 00:39:35.982559
bdb15f5c-d532-4254-8247-2965786e4251,rid_1165,pid_48,2021-03-11 09:07:00.000000,2021-03-11 09:45:00.000000,2021-04-13 00:39:23.545440
a9158b91-6156-4440-9834-ce1c420da830,rid_1226,pid_87,2021-03-11 09:07:00.000000,2021-03-11 10:20:00.000000,2021-04-13 00:39:51.307211
f6278251-5d8d-47c1-b5ca-fa9eaefad669,rid_2127,pid_94,2021-03-11 09:09:00.000000,2021-03-11 09:56:00.000000,2021-04-13 00:40:20.650656
4ae78ccb-3eb3-46e2-9a8a-7c77c0a52090,rid_1900,pid_2,2021-03-11 09:09:00.000000,2021-03-11 09:41:00.000000,2021-04-13 00:40:23.690772
d943c9cf-40c0-4198-80ec-51e7c18619c0,rid_851,pid_106,2021-03-11 09:10:00.000000,2021-03-11 10:37:00.000000,2021-04-13 00:40:13.746616
285bddc1-2343-439a-9b74-16b030ffb8e8,rid_1268,pid_80,2021-03-11 09:10:00.000000,2021-03-11 09:57:00.000000,2021-04-13 00:39:36.581149
5d251af9-cf1d-4214-9554-d97dabb61887,rid_2952,pid_43,2021-03-11 09:10:00.000000,2021-03-11 11:02:00.000000,2021-04-13 00:39:22.720261
c4283718-c21d-444b-811a-fdf3accbdbb7,rid_2211,pid_48,2021-03-11 09:11:00.000000,2021-03-11 09:25:00.000000,2021-04-13 00:39:27.383116
ba0bd8f1-42d4-4d7f-b321-3085f0c76f8b,rid_1964,pid_31,2021-03-11 09:11:00.000000,2021-03-11 09:36:00.000000,2021-04-13 00:39:21.437852
bd8d9906-006b-4255-a405-d75c643c13d4,rid_475,pid_72,2021-03-11 09:12:00.000000,2021-03-11 10:10:00.000000,2021-04-13 00:40:26.109013
f1119495-79ab-44c5-af67-4196fb0eaa08,rid_2738,pid_40,2021-03-11 09:12:00.000000,2021-03-11 09:44:00.000000,2021-04-13 00:39:29.150653
b7355e0f-e731-4feb-b44f-b0f5133d76b9,rid_1154,pid_91,2021-03-11 09:13:00.000000,2021-03-11 10:55:00.000000,2021-04-13 00:40:03.529601
4efe8667-451b-449a-878c-71b4d7905a8b,rid_2414,pid_75,2021-03-11 09:13:00.000000,2021-03-11 10:55:00.000000,2021-04-13 00:40:21.085756
3e213e9f-921b-46b9-aa23-f53d7f77bc81,rid_1239,pid_15,2021-03-11 09:14:00.000000,2021-03-11 09:26:00.000000,2021-04-13 00:40:10.144415
14902529-64b1-436e-a7c6-641b8847d234,rid_1941,pid_54,2021-03-11 09:15:00.000000,2021-03-11 10:51:00.000000,2021-04-13 00:40:16.507170
26234618-930f-447d-b93e-8c855adf18f8,rid_160,pid_3,2021-03-11 09:15:00.000000,2021-03-11 10:24:00.000000,2021-04-13 00:39:32.144883
b50538fc-6e09-40d0-8ef5-259768a752ce,rid_1251,pid_103,2021-03-11 09:16:00.000000,2021-03-11 09:41:00.000000,2021-04-13 00:39:50.804972
4a5ab137-54f5-4c9a-9d81-561a7fe9435d,rid_2208,pid_21,2021-03-11 09:16:00.000000,2021-03-11 10:05:00.000000,2021-04-13 00:39:46.247075
7eec8c70-d4d5-4211-8c9f-58cbfa832968,rid_1303,pid_54,2021-03-11 09:16:00.000000,2021-03-11 09:18:00.000000,2021-04-13 00:39:35.558348
1c82932c-9ba7-4287-8ba1-87b18afc8169,rid_2161,pid_86,2021-03-11 09:17:00.000000,2021-03-11 09:47:00.000000,2021-04-13 00:39:28.115708
2db1121d-eef2-426d-a05d-c328941c67d7,rid_1762,pid_52,2021-03-11 09:17:00.000000,2021-03-11 10:29:00.000000,2021-04-13 00:39:47.865618
255ff3ad-190d-44cb-a5ce-e9232b6741fd,rid_2800,pid_83,2021-03-11 09:17:00.000000,2021-03-11 11:11:00.000000,2021-04-13 00:40:22.331471
d1bbb0d1-fd20-4f38-8deb-92db352a1cf9,rid_1164,pid_47,2021-03-11 09:18:00.000000,2021-03-11 11:44:00.000000,2021-04-13 00:40:09.574041
ead85f85-c5b5-4a56-b515-98635c263363,rid_1256,pid_44,2021-03-11 09:18:00.000000,2021-03-11 09:44:00.000000,2021-04-13 00:39:45.895348
d7403a7c-cb05-449d-b931-bc1cbe2efc38,rid_2589,pid_45,2021-03-11 09:18:00.000000,2021-03-11 11:07:00.000000,2021-04-13 00:40:06.424322
e549640c-a137-49d8-81a1-b05c78a244bf,rid_19,pid_26,2021-03-11 09:18:00.000000,2021-03-11 10:55:00.000000,2021-04-13 00:40:24.629690
7369be93-ad19-467e-9aba-bd33769e5bf3,rid_1603,pid_82,2021-03-11 09:19:00.000000,2021-03-11 10:28:00.000000,2021-04-13 00:40:18.911177
bc532250-ad2e-48f9-ac2e-94d25e5485b2,rid_2883,pid_19,2021-03-11 09:22:00.000000,2021-03-11 10:24:00.000000,2021-04-13 00:39:48.090892
fc250637-5647-4858-bc9c-90fc54e97b76,rid_37,pid_95,2021-03-11 09:23:00.000000,2021-03-11 11:10:00.000000,2021-04-13 00:39:57.540903
41c895c8-b0df-438d-9166-ea6229476815,rid_2587,pid_51,2021-03-11 09:24:00.000000,2021-03-11 09:03:00.000000,2021-04-13 00:40:22.325219
a1b124ee-f696-49b8-9d1d-d1c82fe8fd0d,rid_2940,pid_2,2021-03-11 09:25:00.000000,2021-03-11 10:42:00.000000,2021-04-13 00:40:04.540590
38786bd1-1c32-47db-8b1e-7d358a9ca698,rid_1150,pid_39,2021-03-11 09:25:00.000000,2021-03-11 11:40:00.000000,2021-04-13 00:39:29.032221
aa444444-0b0b-42d1-ab07-16b0fdec53d7,rid_612,pid_107,2021-03-11 09:26:00.000000,2021-03-11 10:23:00.000000,2021-04-13 00:39:59.968572
ab8c445f-5625-4480-95cf-d9f33f575d63,rid_2843,pid_58,2021-03-11 09:26:00.000000,2021-03-11 08:37:00.000000,2021-04-13 00:40:15.335259
d65c022f-4989-4991-bbfa-874fb03c4508,rid_290,pid_29,2021-03-11 09:28:00.000000,2021-03-11 10:47:00.000000,2021-04-13 00:40:24.160046
93913761-3917-4d4b-b0ea-81b800a3209f,rid_817,pid_92,2021-03-11 09:28:00.000000,2021-03-11 11:39:00.000000,2021-04-13 00:40:04.263029
df7f17b1-ec50-4fde-b313-a3cb67a22fb9,rid_2226,pid_97,2021-03-11 09:30:00.000000,2021-03-11 11:34:00.000000,2021-04-13 00:39:28.209151
974f8b18-e64b-468a-97fc-b5b0b9b54b29,rid_122,pid_35,2021-03-11 09:30:00.000000,2021-03-11 10:45:00.000000,2021-04-13 00:39:25.219517
b83b0650-7a1e-4cc5-8dbb-7f4886d80b31,rid_318,pid_40,2021-03-11 09:31:00.000000,2021-03-11 11:25:00.000000,2021-04-13 00:40:30.172149
9c8a7f13-877b-4afc-b8cf-6daae6f83226,rid_940,pid_6,2021-03-11 09:31:00.000000,2021-03-11 10:39:00.000000,2021-04-13 00:39:46.517797
0905c451-2289-4efe-b4f2-eb6c049ffd90,rid_873,pid_38,2021-03-11 09:32:00.000000,2021-03-11 10:34:00.000000,2021-04-13 00:40:14.794002
a2c5b1d2-c022-43fc-ad17-f23b51237f66,rid_1961,pid_35,2021-03-11 09:33:00.000000,2021-03-11 10:46:00.000000,2021-04-13 00:39:55.174843
100516eb-d70f-4b21-83d7-7c8882440d8d,rid_2011,pid_103,2021-03-11 09:33:00.000000,2021-03-11 10:48:00.000000,2021-04-13 00:39:36.559159
53929184-7467-4f5d-87f3-9fc7cd48c212,rid_516,pid_63,2021-03-11 09:34:00.000000,2021-03-11 11:13:00.000000,2021-04-13 00:40:10.962280
2a948115-5735-441d-a606-653b824dcfe0,rid_827,pid_1,2021-03-11 09:35:00.000000,2021-03-11 10:10:00.000000,2021-04-13 00:39:50.023329
55f8a7b3-c280-457e-8384-d598a23ed404,rid_1621,pid_63,2021-03-11 09:35:00.000000,2021-03-11 10:41:00.000000,2021-04-13 00:40:26.547190
a51836da-934c-4431-92e6-84f4e884de63,rid_46,pid_3,2021-03-11 09:36:00.000000,2021-03-11 10:34:00.000000,2021-04-13 00:40:25.768990
51b49816-aab3-422d-8b73-d1f0e559d715,rid_2667,pid_64,2021-03-11 09:36:00.000000,2021-03-11 11:17:00.000000,2021-04-13 00:40:30.812744
c23c60f0-f309-4a24-ad49-2261cdb70847,rid_1537,pid_100,2021-03-11 09:38:00.000000,2021-03-11 10:50:00.000000,2021-04-13 00:39:29.155285
8ddb317b-543c-4071-8d49-72d068f59850,rid_2246,pid_88,2021-03-11 09:40:00.000000,2021-03-11 11:19:00.000000,2021-04-13 00:39:33.196059
5cf7c00e-7f33-434a-af95-62a34558d585,rid_1049,pid_36,2021-03-11 09:40:00.000000,2021-03-11 10:34:00.000000,2021-04-13 00:39:59.362387
136422eb-667f-46cd-9b60-1d7adf85f388,rid_2924,pid_93,2021-03-11 09:40:00.000000,2021-03-11 12:30:00.000000,2021-04-13 00:40:05.121354
305b5958-15a7-4cf2-9a49-b035050a8f38,rid_1600,pid_72,2021-03-11 09:41:00.000000,2021-03-11 10:07:00.000000,2021-04-13 00:40:30.585850
8941c536-2df2-4bbe-aaad-120fb50b3e07,rid_2701,pid_44,2021-03-11 09:41:00.000000,2021-03-11 09:38:00.000000,2021-04-13 00:39:41.380748
0500ab95-5c50-4c15-b44c-3ce1d64c3d23,rid_2222,pid_6,2021-03-11 09:43:00.000000,2021-03-11 10:57:00.000000,2021-04-13 00:39:36.805596
a10fedeb-b97e-45a2-a835-a79f8eb1297f,rid_555,pid_48,2021-03-11 09:44:00.000000,2021-03-11 11:26:00.000000,2021-04-13 00:39:49.210632
0987ec73-b92f-4f9c-9135-e5e9e65df4c9,rid_814,pid_43,2021-03-11 09:45:00.000000,2021-03-11 11:03:00.000000,2021-04-13 00:39:51.845507
d47fae09-5b1a-4d40-80eb-ffc05d62657b,rid_2768,pid_106,2021-03-11 09:45:00.000000,2021-03-11 09:54:00.000000,2021-04-13 00:40:21.276694
